CONFIG_ETUDE;Centre;N_Cyril;config;acq;Proto;fant;Type_centre;N_Patients;Utilisation;rmq_utilisation;Marque;Modele;num_camera;Modele_simple;Annee_Installation;Collimateur;modele_colli;facteur_stenope;NaI_CZT;Taille_Cristal;Dimensions FOV;Pixel;Protocole;Geometrie_Fantome;Volume;Conditionnement;Fantome;Type_fantome;Commentaire_Fantome;Distance_Source;cale;cale_new;Distance;Radionucleide;Radionucleide_simple;T_min;l;Justesse;Source_Constance;Calibre;A_necessaire;A_Prep;Heure_Prep;A_seringue_vide;Heure_seringue_vide;Heure_acq;delta_t_prep;delta_t_seringue;A_acq;A_acq_corr;TC;Nom_Protocole;Duree;Kcps;Zoom;Matrice;Energie;Fenetre_spectro;Calibrage_Patient;Calibrage_Facteur;Geometrie_Cali_F;Nom_Console;Nom_PRG;Facteur_calibrage;Contourage;Seuil;Nb_kCps_ROI;Nb_kCps_BGRD;BGRD_O_N;Indice_Thyroidien ;Nom_Fichier_DICOM;Remarques;Unnamed: 1;PatientName;PatientID;StudyDate (YYMMDD);AcquisitionDate (YYMMDD);AcquisitionTime (hhmmss);Modality;SeriesDescription;ManufacturerModelName;ProtocolName;PixelSpacing (mm);Table Height;Table Traverse;taille Matrice X;taille Matrice Y;ActualFrameDuration (s);Acquisition time (s);Counts Accumulated;Energie window name;Energie(KeV);Collimateur Type;Collimateur Name;Volume Theorique (ml);activite theorique (MBq); Seuil(% max)_5%;region_5%;Min (kCps)_F_5%;Max(kCps)_F_5%;mean(kCps)_F_5%;median(kCps)_F_5%;Coups Totaux(kCps)_F_5%;Nombre de Pixel_F_5%;CV(%)_F_5%;Rcentre de gravite(mm)_F_5%;surface(mm^2)_F_5%;sensibilite (Cps/(MBq.s))_5%; Seuil(% max)_10%;region_10%;Min (kCps)_F_10%;Max(kCps)_F_10%;mean(kCps)_F_10%;median(kCps)_F_10%;Coups Totaux(kCps)_F_10%;Nombre de Pixel_F_10%;CV(%)_F_10%;Rcentre de gravite(mm)_F_10%;surface(mm^2)_F_10%;sensibilite (Cps/(MBq.s))_10%; Seuil(% max)_15%;region_15%;Min (kCps)_F_15%;Max(kCps)_F_15%;mean(kCps)_F_15%;median(kCps)_F_15%;Coups Totaux(kCps)_F_15%;Nombre de Pixel_F_15%;CV(%)_F_15%;Rcentre de gravite(mm)_F_15%;surface(mm^2)_F_15%;sensibilite (Cps/(MBq.s))_15%; Seuil(% max)_20%;region_20%;Min (kCps)_F_20%;Max(kCps)_F_20%;mean(kCps)_F_20%;median(kCps)_F_20%;Coups Totaux(kCps)_F_20%;Nombre de Pixel_F_20%;CV(%)_F_20%;Rcentre de gravite(mm)_F_20%;surface(mm^2)_F_20%;sensibilite (Cps/(MBq.s))_20%; Seuil(% max)_25%;region_25%;Min (kCps)_F_25%;Max(kCps)_F_25%;mean(kCps)_F_25%;median(kCps)_F_25%;Coups Totaux(kCps)_F_25%;Nombre de Pixel_F_25%;CV(%)_F_25%;Rcentre de gravite(mm)_F_25%;surface(mm^2)_F_25%;sensibilite (Cps/(MBq.s))_25%; Seuil(% max)_30%;region_30%;Min (kCps)_F_30%;Max(kCps)_F_30%;mean(kCps)_F_30%;median(kCps)_F_30%;Coups Totaux(kCps)_F_30%;Nombre de Pixel_F_30%;CV(%)_F_30%;Rcentre de gravite(mm)_F_30%;surface(mm^2)_F_30%;sensibilite (Cps/(MBq.s))_30%; Seuil(% max)_35%;region_35%;Min (kCps)_F_35%;Max(kCps)_F_35%;mean(kCps)_F_35%;median(kCps)_F_35%;Coups Totaux(kCps)_F_35%;Nombre de Pixel_F_35%;CV(%)_F_35%;Rcentre de gravite(mm)_F_35%;surface(mm^2)_F_35%;sensibilite (Cps/(MBq.s))_35%; Seuil(% max)_40%;region_40%;Min (kCps)_F_40%;Max(kCps)_F_40%;mean(kCps)_F_40%;median(kCps)_F_40%;Coups Totaux(kCps)_F_40%;Nombre de Pixel_F_40%;CV(%)_F_40%;Rcentre de gravite(mm)_F_40%;surface(mm^2)_F_40%;sensibilite (Cps/(MBq.s))_40%; SAM (kCps);sensibilite SAM (Cps/(MBq.s)));CDMnorm (%);LimiteCDM2STD
46;18;582;1;4;Std;IRSN-20;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.105;Standardis¶?;I20;19;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;20;45.2;28/09/2021 12:41;0;28/09/2021 16:05;28/09/2021 19:31;410;206;20.54;20.55;2.83;ETUDE THYR TC;300;;2;256x256;140.5;20%;;;;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;845.634;845.509;O;0.78;18_S_GC8_PT_I20;Facteur calib 175;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;193101;NM;CAPTATION 4;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.104515. 1.104515];1016.8;461.4;256;256;300;193101;847673;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.019;0.373;0.149879335;0.129675781;829.732;5536;0.609948914;5.79299523;6753.661941;134.5875101;10;Fantome thyroide;0.038;0.373;0.165660889;0.152988281;812.401;4904;0.513928527;5.813473685;5982.651401;131.7763179;15;Fantome thyroide;0.056;0.373;0.176365474;0.167558594;793.821;4501;0.457150376;5.84448126;5491.010187;128.7625304;20;Fantome thyroide;0.075;0.373;0.187599169;0.182128906;767.093;4089;0.405031607;5.85991544;4988.389392;124.4270884;25;Fantome thyroide;0.094;0.373;0.199249387;0.196699219;731.843;3673;0.358036374;5.613190603;4480.888784;118.7093268;30;Fantome thyroide;0.112;0.373;0.214639003;0.214183594;680.191;3169;0.300786806;5.055616754;3866.032278;110.3310624;35;Fantome thyroide;0.131;0.373;0.228485518;0.228753906;631.077;2762;0.250843999;4.720850074;3369.51125;102.3644769;40;Fantome thyroide;0.15;0.373;0.238336283;0.240410156;592.504;2486;0.217002956;4.472026477;3032.804116;96.10770479;838.8792227;136.0712446;-29.99640577;1
46;18;584;1;5;Std;IRSN-30;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.105;Standardis¶?;I30;30;Thyroide;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;20;47.37;28/09/2021 12:45;0;28/09/2021 16:05;28/09/2021 19:50;425;225;20.92;20.92;2.61;ETUDE THYR TC;300;;2;256x256;140.5;20%;;;;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;776.513;776.458;O;0.71;18_S_GC8_PT_I30;Facteur calib 175;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;195001;NM;CAPTATION 5;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.104515. 1.104515];1016.8;461.4;256;256;300;195001;778386;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.011;0.219;0.083597458;0.079558594;762.994;9127;0.618027104;13.81151952;11134.51455;121.5732951;10;Fantome thyroide;0.022;0.219;0.09254162;0.091535156;745.978;8061;0.522268738;13.72064649;9834.044238;118.862014;15;Fantome thyroide;0.033;0.219;0.102874821;0.103511719;716.626;6966;0.425432893;13.29831347;8498.195281;114.1851498;20;Fantome thyroide;0.044;0.219;0.111268838;0.113777344;686.64;6171;0.353086515;12.97736991;7528.33234;109.4072658;25;Fantome thyroide;0.055;0.219;0.117528887;0.118910156;659.102;5608;0.302970058;12.85506294;6841.498584;105.0194391;30;Fantome thyroide;0.066;0.219;0.122912815;0.124042969;630.174;5127;0.263374581;12.78794763;6254.701006;100.4101338;35;Fantome thyroide;0.077;0.219;0.128084906;0.129175781;597.388;4664;0.228255545;12.63716693;5689.862589;95.1861058;40;Fantome thyroide;0.088;0.219;0.133110107;0.132597656;559.728;4205;0.197387836;12.41175069;5129.903985;89.18546845;765.5669222;121.9832572;-10.54561784;1
46;18;586;1;6;Std;Seringue;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.105;Standardis¶?;Ser;3;Seringue;;;;;cale GT;;8;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;20;46.46;28/09/2021 12:50;;;28/09/2021 20:02;432;;20.24;20.24;3.56;ETUDE THYR TC;300;;2;256x256;140.5;20%;;;;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;1060.899;1060.489;O;1;18_S_GC8_PT_Ser;Facteur calib 175;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;200201;NM;CAPTATION 6;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.104515. 1.104515];1016.8;460.3;256;256;300;200201;1065998;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.101;2.012;0.826779023;0.715203125;1032.647;1249;0.670147021;14.09740045;1523.721778;170.067029;10;Fantome thyroide;0.202;2.012;0.936750698;0.856671875;1007.007;1075;0.554383928;14.12303621;1311.449889;165.8443676;15;Fantome thyroide;0.302;2.012;1.017242991;0.966703125;979.605;963;0.48033749;14.13105211;1174.81511;161.3315217;20;Fantome thyroide;0.406;2.012;1.102491803;1.061015625;941.528;854;0.410551484;14.1710446;1041.840191;155.0606061;25;Fantome thyroide;0.503;2.012;1.176;1.155328125;901.992;767;0.355659492;14.26426291;935.7042465;148.5494071;30;Fantome thyroide;0.605;2.012;1.237574499;1.218203125;863.827;698;0.312921533;14.2033913;851.5274629;142.2639987;35;Fantome thyroide;0.705;2.012;1.297255924;1.265359375;821.163;633;0.27470927;14.40685221;772.2304928;135.2376482;40;Fantome thyroide;0.807;2.012;1.353245645;1.343953125;776.763;574;0.240938955;14.21267356;700.2532431;127.9253953;1047.717322;172.5489661;0.630686039;1
46;18;585;1;7;Std;Routine;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.105;Standardis¶?;Rou;1.5;Seringue;oui;Maison;;12.5;*;;10;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;74;183.3;28/09/2021 12:58;0.33;28/09/2021 18:00;28/09/2021 20:48;470;168;73.99;74;4.73;ETUDE THYR TC;300;;2;256x256;140.5;20%;;;;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;1410.159;1409.891;O;0.36;18_S_GC8_PT_Rou;Facteur calib 175;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;204800;NM;CAPTATION 7;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.104515. 1.104515];1016.8;460.3;256;256;300;204800;1417877;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.413;8.155;3.215600473;2.580292969;1360.199;423;0.711760087;6.581899431;516.040282;61.27022523;10;Fantome thyroide;0.818;8.155;3.65053719;3.217402344;1325.145;363;0.59805456;6.564297985;442.8430788;59.69121622;15;Fantome thyroide;1.244;8.155;4.082134185;3.727089844;1277.708;313;0.500337322;6.597721214;381.8454096;57.55441441;20;Fantome thyroide;1.656;8.155;4.475867647;4.236777344;1217.436;272;0.424672024;6.548017294;331.8273208;54.83945946;25;Fantome thyroide;2.082;8.155;4.733967742;4.682753906;1174.024;248;0.378150732;6.627486203;302.5484395;52.88396396;30;Fantome thyroide;2.492;8.155;4.996473214;4.810175781;1119.21;224;0.336857869;6.578474255;273.2695583;50.41486486;35;Fantome thyroide;2.857;8.155;5.321923858;5.128730469;1048.419;197;0.287373126;6.590919851;240.3308169;47.22608108;40;Fantome thyroide;3.275;8.155;5.507934066;5.383574219;1002.444;182;0.261508295;6.607347567;222.0315161;45.15513514;1393.890192;62.78784649;0.651541058;1
46;18;569;1;8;Local;IRSN-3;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;I3;3;Thyroide;;;;;Cale CHSF;cale maison;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;41.3;28/09/2021 12:33;0.06;28/09/2021 16:05;28/09/2021 18:26;353;141;20.9;20.9;0.96;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;224.731;224.623;O;1.03;18_L_GC8_PT_I3;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;182600;NM;FA 1;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;461.4;256;256;240;182600;226860;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.05;0.981;0.381833043;0.310394531;219.554;575;0.685081085;3.779558693;1096.052266;43.77073365;10;Fantome thyroide;0.099;0.981;0.431534274;0.379371094;214.041;496;0.573769376;3.743192053;945.4642159;42.67165072;15;Fantome thyroide;0.15;0.981;0.477935035;0.425355469;205.99;431;0.486559706;3.650877052;821.5626554;41.06658692;20;Fantome thyroide;0.198;0.981;0.502654135;0.463675781;200.559;399;0.445576632;3.650019392;760.564964;39.98385167;25;Fantome thyroide;0.246;0.981;0.544893372;0.509660156;189.078;347;0.384714866;3.56511989;661.4437156;37.69497608;30;Fantome thyroide;0.295;0.981;0.58808;0.578636719;176.424;300;0.327106478;3.675024885;571.8533564;35.1722488;35;Fantome thyroide;0.345;0.981;0.61807037;0.601628906;166.879;270;0.28978196;3.640093719;514.6680208;33.26933812;40;Fantome thyroide;0.393;0.981;0.65575641;0.647613281;153.447;234;0.247368268;3.536728541;446.045618;30.59150718;224.6853678;44.79373362;-5.837697461;1
46;18;566;1;9;Local;IRSN-10;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;I10;8;Thyroide;;;;;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;40.1;28/09/2021 12:36;0.17;28/09/2021 16:01;28/09/2021 18:38;362;157;19.86;19.87;0.96;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;222.854;222.761;O;1.07;18_L_GC8_PT_I10;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;183801;NM;FA 2;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;461.4;256;256;240;183801;224208;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.02;0.382;0.15762789;0.141757813;218.157;1384;0.60918062;7.15884994;2638.150151;45.74672874;10;Fantome thyroide;0.039;0.382;0.175102543;0.159664063;213.45;1219;0.507677939;7.193220626;2323.630805;44.75968797;15;Fantome thyroide;0.058;0.382;0.188226244;0.177570313;207.99;1105;0.440396913;7.257004537;2106.326529;43.61474585;20;Fantome thyroide;0.077;0.382;0.198858268;0.192492188;202.04;1016;0.391672031;7.321701025;1936.6767;42.36705251;25;Fantome thyroide;0.096;0.382;0.207982979;0.204429688;195.504;940;0.354634164;7.389210931;1791.807183;40.9964771;30;Fantome thyroide;0.115;0.382;0.220296429;0.219351563;185.049;840;0.309812084;7.210883777;1601.189398;38.80410166;35;Fantome thyroide;0.134;0.382;0.233092992;0.234273438;172.955;742;0.26669481;7.118339429;1414.383968;36.26803389;40;Fantome thyroide;0.153;0.382;0.246478328;0.246210938;159.225;646;0.223995595;7.020666904;1231.390894;33.38890287;222.1051622;46.57464398;-2.457796739;1
46;18;567;1;10;Local;IRSN-15;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;I15;11;Thyroide;;;;;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;41.2;28/09/2021 12:37;0;28/09/2021 16:05;28/09/2021 18:49;372;164;20.15;20.15;0.86;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;206.751;206.686;O;0.98;18_L_GC8_PT_I15;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;184900;NM;FA 3;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;461.4;256;256;240;184900;208302;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.03;0.595;0.232391954;0.211503906;202.181;870;0.637915516;5.797078632;1658.374734;41.80748553;10;Fantome thyroide;0.06;0.595;0.259401575;0.234746094;197.664;762;0.53417861;5.867870454;1452.507525;40.87344913;15;Fantome thyroide;0.09;0.595;0.285008955;0.262636719;190.956;670;0.449215541;5.925518979;1277.139163;39.48635236;20;Fantome thyroide;0.119;0.595;0.303229885;0.285878906;184.667;609;0.395421376;5.904461808;1160.862314;38.18589744;25;Fantome thyroide;0.149;0.595;0.317877005;0.299824219;178.329;561;0.356968291;5.90949572;1069.365777;36.87531017;30;Fantome thyroide;0.179;0.595;0.336249004;0.327714844;168.797;502;0.314282255;6.032729285;956.9012831;34.90425972;35;Fantome thyroide;0.21;0.595;0.355250564;0.346308594;157.376;443;0.275374237;5.94889908;844.4367896;32.54259719;40;Fantome thyroide;0.238;0.595;0.377648148;0.374199219;142.751;378;0.233576398;5.868761803;720.5352291;29.51840364;206.48208;42.69687345;0.015188014;1
46;18;568;1;11;Local;IRSN-20;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;I20;19;Thyroide;;;;;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;45.2;28/09/2021 12:41;0;28/09/2021 16:05;28/09/2021 19:37;416;212;20.31;20.31;0.81;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;187.659;187.573;O;0.88;18_L_GC8_PT_I20;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;193700;NM;FA 4;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;461.4;256;256;240;193700;189271;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.023;0.448;0.174801142;0.14875;183.716;1051;0.633208932;3.389307826;2003.392925;37.6899721;10;Fantome thyroide;0.045;0.448;0.193720905;0.17325;179.773;928;0.536693585;3.455980377;1768.933049;36.88105203;15;Fantome thyroide;0.068;0.448;0.210989091;0.19425;174.066;825;0.461116825;3.41019013;1572.59673;35.71024126;20;Fantome thyroide;0.09;0.448;0.225265772;0.21175;167.823;745;0.406232238;3.490996237;1420.102502;34.42946824;25;Fantome thyroide;0.112;0.448;0.238173333;0.22575;160.767;675;0.362723004;3.420012921;1286.670052;32.98190547;30;Fantome thyroide;0.135;0.448;0.252813022;0.24675;151.435;599;0.31890524;3.334389625;1141.800535;31.06741343;35;Fantome thyroide;0.157;0.448;0.273238095;0.27475;137.712;504;0.260977813;3.0585202;960.7136388;28.25209257;40;Fantome thyroide;0.18;0.448;0.285713969;0.28525;128.857;451;0.226713701;3.120118291;859.6862125;26.43545872;187.5169065;38.46974121;-10.76440232;1
46;18;570;1;12;Local;IRSN-30;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;I30;30;Thyroide;;;;;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;47.37;28/09/2021 12:45;0;28/09/2021 16:05;28/09/2021 19:56;431;231;20.68;20.68;0.81;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;192.351;192.272;O;0.89;18_L_GC8_PT_I30;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;195600;NM;FA 5;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;461.4;256;256;240;195600;193718;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.014;0.265;0.105992701;0.094199219;188.773;1781;0.636027624;7.687550557;3394.902759;38.03453417;10;Fantome thyroide;0.027;0.265;0.118448298;0.116972656;184.424;1557;0.531430681;7.776935647;2967.91892;37.15828498;15;Fantome thyroide;0.04;0.265;0.128601725;0.129394531;178.885;1391;0.457801098;7.670781197;2651.493396;36.04227112;20;Fantome thyroide;0.053;0.265;0.140271534;0.141816406;170.991;1219;0.380656618;7.508081941;2323.630805;34.45176499;25;Fantome thyroide;0.067;0.265;0.149101818;0.150097656;164.012;1100;0.32572833;7.536462031;2096.79564;33.04561573;30;Fantome thyroide;0.08;0.265;0.157665992;0.158378906;155.774;988;0.276726981;7.453684749;1883.30372;31.38579948;35;Fantome thyroide;0.093;0.265;0.164226519;0.164589844;148.625;905;0.240820923;7.414622465;1725.090959;29.94539813;40;Fantome thyroide;0.106;0.265;0.17010241;0.170800781;141.185;830;0.210915244;7.454045504;1582.127619;28.44636525;191.8220845;38.64887261;-4.331743648;1
46;18;572;1;13;Local;Seringue;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;Ser;3;Seringue;;;;;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;46.46;28/09/2021 12:50;;;28/09/2021 20:08;438;;20.01;20.01;0.96;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;224.737;224.431;O;1.07;18_L_GC8_PT_Ser;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;200800;NM;FA 6;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;460.3;256;256;240;200800;227571;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.103;2.028;0.792047273;0.609984375;217.813;275;0.73121966;6.889830916;524.1989101;45.35503082;10;Fantome thyroide;0.205;2.028;0.917021645;0.815953125;211.832;231;0.598662705;6.906485849;440.3270844;44.10961186;15;Fantome thyroide;0.306;2.028;1.035673469;0.958546875;202.992;196;0.494166281;6.917859874;373.6108595;42.26886557;20;Fantome thyroide;0.425;2.028;1.113869318;1.021921875;196.041;176;0.431952288;6.968899547;335.4873024;40.82146427;25;Fantome thyroide;0.509;2.028;1.165736196;1.085296875;190.015;163;0.396256531;6.984120103;310.7069903;39.566675;30;Fantome thyroide;0.612;2.028;1.271453237;1.275421875;176.732;139;0.327986681;6.936912983;264.9587218;36.80076628;35;Fantome thyroide;0.717;2.028;1.33088189;1.307109375;169.022;127;0.290154077;7.077988946;242.0845876;35.19531901;40;Fantome thyroide;0.817;2.028;1.374889831;1.354640625;162.237;118;0.265236591;7.042944637;224.9289869;33.78248376;221.5531731;46.13384414;1.937524638;1
46;18;571;1;14;Local;Routine;CH;;;;GE;Discovery NM/CT 670 ES;25;GC8;2017;Pinhole;GPPH;4.45;NaI;0.95;54x40;1.38;Local;Rou;1.5;Seringue;oui;Maison;;12.5;Cale CHSF;;12.5;Tc99m;Tc;360.402;0.001923261;-1.32%;Ba-133;Tc99m;;183.3;28/09/2021 12:58;0.33;28/09/2021 18:00;28/09/2021 20:55;477;175;73;73.01;3.16;ETUDE THYR TC;240;;1.6;256x256;140.5;20%;non;oui;Seringue;Xeleris de GE;Thyroide Uptake Index;43.5;Manuel;;760.732;760.578;O;1;18_L_GC8_PT_Rou;Facteur calib 435;0;ETUDE THYR TC99M^SFPM-IRSN ETUDE THR TC99M^^^;PMCQ280921;20210928;20210928;205500;NM;FA 7;Tandem_Discovery_670_ES;User&Thyroide&ETUDE THYR TC;[1.380644. 1.380644];1016.8;460.3;256;256;240;205500;765626;Tc99m_EM;140.5;PINH;PIN-HOLE;a determiner;a rentrer;5;Fantome thyroide;0.468;9.262;3.567370732;2.641117188;731.311;205;0.724329027;9.00976362;390.7664602;41.7357782;10;Fantome thyroide;0.947;9.262;4.046602273;3.437070313;712.202;176;0.612692944;9.022463023;335.4873024;40.64523125;15;Fantome thyroide;1.398;9.262;4.646417808;4.233023438;678.377;146;0.495053235;8.966870096;278.3019668;38.714845;20;Fantome thyroide;1.908;9.262;4.966143939;4.450101563;655.531;132;0.440226341;9.022535657;251.6154768;37.41102817;25;Fantome thyroide;2.402;9.262;5.251775;4.811898438;630.213;120;0.397378507;9.007974824;228.7413426;35.96613478;30;Fantome thyroide;2.795;9.262;5.763841584;5.607851563;582.148;101;0.324973397;8.917416054;192.5239633;33.22307446;35;Fantome thyroide;3.257;9.262;5.938989474;5.897289063;564.204;95;0.301642396;9.00384362;181.0868962;32.19901383;40;Fantome thyroide;3.799;9.262;6.231223529;6.042007813;529.654;85;0.267026109;9.023757871;162.0251177;30.22725197;749.2775833;42.76112766;0.014349325;1
